route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_time
637,637@2,637-1@2#940,,,0,,637-1,1,40
637,637@2,637-1@2#1002,,,0,,637-1,2,40
637,637@2,637-1@2#1025,,,0,,637-1,1,45
637,637@2,637-1@2#1051,,,0,,637-1,2,45
637,637@2,637-1@2#1113,,,0,,637-1,1,45
637,637@2,637-1@2#1135,,,0,,637-1,1,45
637,637@2,637-1@2#1157,,,0,,637-1,2,45
637,637@2,637-1@2#1219,,,0,,637-1,1,40
637,637@2,637-1@2#1241,,,0,,637-1,2,40
637,637@2,637-1@2#1303,,,0,,637-1,1,40
637,637@2,637-1@2#1323,,,0,,637-1,1,40
637,637@2,637-1@2#1346,,,0,,637-1,2,40
637,637@2,637-1@2#1411,,,0,,637-1,2,40
637,637@2,637-1@2#1436,,,0,,637-1,1,40
637,637@2,637-1@2#1501,,,0,,637-1,1,40
637,637@2,637-1@2#1526,,,0,,637-1,2,40
637,637@2,637-1@2#1551,,,0,,637-1,2,40
637,637@2,637-1@2#1616,,,0,,637-1,1,40
637,637@2,637-1@2#1641,,,0,,637-1,1,40
637,637@2,637-1@2#1706,,,0,,637-1,2,40
637,637@2,637-1@2#1731,,,0,,637-1,2,40
637,637@2,637-1@2#1756,,,0,,637-1,2,40
637,637@2,637-1@2#1821,,,0,,637-1,1,40
637,637@2,637-1@2#1846,,,0,,637-1,2,40
637,637@2,637-1@2#1915,,,0,,637-1,2,40
637,637@2,637-1@2#1944,,,0,,637-1,1,40
637,637@2,637-1@2#2013,,,0,,637-1,1,40
637,637@2,637-1@2#2042,,,0,,637-1,2,40
637,637@2,637-1@2#2111,,,0,,637-1,1,40
637,637@2,637-1@2#2140,,,0,,637-1,1,40
637,637@2,637-1@2#2210,,,0,,637-1,2,40
637,637@2,637-1@2#2240,,,0,,637-1,1,40
637,637@2,637-1@2#2320,,,0,,637-1,2,40
637,637@3,637-1@3#605,,,0,,637-1,2,32
637,637@3,637-1@3#645,,,0,,637-1,1,32
637,637@3,637-1@3#725,,,0,,637-1,1,32
637,637@3,637-1@3#806,,,0,,637-1,2,32
637,637@3,637-1@3#837,,,0,,637-1,1,32
637,637@3,637-1@3#907,,,0,,637-1,1,32
637,637@3,637-1@3#937,,,0,,637-1,1,32
637,637@3,637-1@3#1007,,,0,,637-1,1,32
637,637@3,637-1@3#1037,,,0,,637-1,2,32
637,637@3,637-1@3#1107,,,0,,637-1,1,32
637,637@3,637-1@3#1137,,,0,,637-1,1,32
637,637@3,637-1@3#1207,,,0,,637-1,2,32
637,637@3,637-1@3#1237,,,0,,637-1,1,32
637,637@3,637-1@3#1307,,,0,,637-1,1,32
637,637@3,637-1@3#1338,,,0,,637-1,1,32
637,637@3,637-1@3#1408,,,0,,637-1,1,32
637,637@3,637-1@3#1438,,,0,,637-1,2,32
637,637@3,637-1@3#1508,,,0,,637-1,1,32
637,637@3,637-1@3#1538,,,0,,637-1,1,32
637,637@3,637-1@3#1609,,,0,,637-1,1,32
637,637@3,637-1@3#1640,,,0,,637-1,1,32
637,637@3,637-1@3#1711,,,0,,637-1,1,32
637,637@3,637-1@3#1741,,,0,,637-1,1,32
637,637@3,637-1@3#1811,,,0,,637-1,1,32
637,637@3,637-1@3#1841,,,0,,637-1,2,32
637,637@3,637-1@3#1916,,,0,,637-1,1,32
637,637@3,637-1@3#1951,,,0,,637-1,1,32
637,637@3,637-1@3#2025,,,0,,637-1,1,32
637,637@3,637-1@3#2102,,,0,,637-1,1,32
637,637@3,637-1@3#2136,,,0,,637-1,1,32
637,637@3,637-1@3#2216,,,0,,637-1,2,32
637,637@3,637-1@3#2255,,,0,,637-1,1,32
637,637@3,637-1@3#2335,,,0,,637-1,1,32
637,637@5,637-1@5#605,,,0,,637-1,2,32
637,637@5,637-1@5#645,,,0,,637-1,1,32
637,637@5,637-1@5#725,,,0,,637-1,1,32
637,637@5,637-1@5#806,,,0,,637-1,2,32
637,637@5,637-1@5#837,,,0,,637-1,1,32
637,637@5,637-1@5#907,,,0,,637-1,1,32
637,637@5,637-1@5#937,,,0,,637-1,1,32
637,637@5,637-1@5#1007,,,0,,637-1,1,32
637,637@5,637-1@5#1037,,,0,,637-1,2,32
637,637@5,637-1@5#1107,,,0,,637-1,1,32
637,637@5,637-1@5#1137,,,0,,637-1,1,32
637,637@5,637-1@5#1207,,,0,,637-1,2,32
637,637@5,637-1@5#1237,,,0,,637-1,1,32
637,637@5,637-1@5#1307,,,0,,637-1,1,32
637,637@5,637-1@5#1338,,,0,,637-1,1,32
637,637@5,637-1@5#1408,,,0,,637-1,1,32
637,637@5,637-1@5#1438,,,0,,637-1,2,32
637,637@5,637-1@5#1508,,,0,,637-1,1,32
637,637@5,637-1@5#1538,,,0,,637-1,1,32
637,637@5,637-1@5#1609,,,0,,637-1,1,32
637,637@5,637-1@5#1640,,,0,,637-1,1,32
637,637@5,637-1@5#1711,,,0,,637-1,1,32
637,637@5,637-1@5#1741,,,0,,637-1,1,32
637,637@5,637-1@5#1811,,,0,,637-1,1,32
637,637@5,637-1@5#1841,,,0,,637-1,2,32
637,637@5,637-1@5#1916,,,0,,637-1,1,32
637,637@5,637-1@5#1951,,,0,,637-1,1,32
637,637@5,637-1@5#2025,,,0,,637-1,1,32
637,637@5,637-1@5#2102,,,0,,637-1,1,32
637,637@5,637-1@5#2136,,,0,,637-1,1,32
637,637@5,637-1@5#2216,,,0,,637-1,2,32
637,637@5,637-1@5#2255,,,0,,637-1,1,32
637,637@5,637-1@5#2335,,,0,,637-1,1,32
6371,6371@1,6371-1@1#707,,,0,,6371-1,1,50
6371,6371@1,6371-1@1#807,,,0,,6371-1,1,50
6371,6371@1,6371-1@1#907,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1007,,,0,,6371-1,2,45
6371,6371@1,6371-1@1#1107,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1207,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1307,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1407,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1507,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1607,,,0,,6371-1,2,45
6371,6371@1,6371-1@1#1713,,,0,,6371-1,1,45
6371,6371@1,6371-1@1#1805,,,0,,6371-1,2,50
6371,6371@1,6371-1@1#1835,,,0,,6371-1,2,50
6371,6371@1,6371-1@1#1906,,,0,,6371-1,1,50
6372,6372@1,6372-1@1#550,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#620,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#645,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#705,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#725,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#745,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#810,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#840,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#910,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#940,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1010,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1040,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1110,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1140,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1210,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1240,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1310,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1340,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1410,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1440,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1506,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1532,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1558,,,0,,6372-1,1,45
6372,6372@1,6372-1@1#1624,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1650,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1716,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1742,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1808,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1838,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1913,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#1958,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#2048,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#2138,,,0,,6372-1,1,43
6372,6372@1,6372-1@1#2235,,,0,,6372-1,1,43
6372,6372@2,6372-1@2#555,,,0,,6372-1,1,42
6372,6372@2,6372-1@2#645,,,0,,6372-1,1,42
6372,6372@2,6372-1@2#720,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#755,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#830,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#905,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#940,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1015,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1055,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1145,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1235,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1325,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1405,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1440,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1515,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1550,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1625,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1700,,,0,,6372-1,1,45
6372,6372@2,6372-1@2#1735,,,0,,6372-1,1,42
6372,6372@2,6372-1@2#1825,,,0,,6372-1,1,42
6372,6372@2,6372-1@2#1915,,,0,,6372-1,1,42
6372,6372@2,6372-1@2#2015,,,0,,6372-1,1,42
6372,6372@2,6372-1@2#2125,,,0,,6372-1,1,42
6372,6372@3,6372-1@3#600,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#730,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#1030,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#1200,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#1330,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#1500,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#1800,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#1930,,,0,,6372-1,2,43
6372,6372@3,6372-1@3#2115,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#600,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#730,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#1030,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#1200,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#1330,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#1500,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#1800,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#1930,,,0,,6372-1,2,43
6372,6372@5,6372-1@5#2115,,,0,,6372-1,2,43
6372,6372@1,6372-2@1#635,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#710,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#745,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#810,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#830,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#850,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#910,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#950,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1010,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1040,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1110,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1145,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1215,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1245,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1315,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1345,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1415,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1445,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1515,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1545,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1611,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#1637,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#1703,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#1729,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#1755,,,1,,6372-2,1,50
6372,6372@1,6372-2@1#1826,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1852,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1913,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#1938,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#2008,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#2048,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#2133,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#2223,,,1,,6372-2,1,44
6372,6372@1,6372-2@1#2320,,,1,,6372-2,1,44
6372,6372@2,6372-2@2#640,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#730,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#810,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#845,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#920,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#955,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#1030,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1105,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1145,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1235,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1325,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1415,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1455,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1530,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#1605,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#1640,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#1715,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#1750,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#1825,,,1,,6372-2,1,50
6372,6372@2,6372-2@2#1915,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#2005,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#2105,,,1,,6372-2,1,42
6372,6372@2,6372-2@2#2215,,,1,,6372-2,1,42
6372,6372@3,6372-2@3#645,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#815,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#1115,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#1245,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#1415,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#1545,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#1845,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#2015,,,1,,6372-2,2,42
6372,6372@3,6372-2@3#2200,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#645,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#815,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#1115,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#1245,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#1415,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#1545,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#1845,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#2015,,,1,,6372-2,2,42
6372,6372@5,6372-2@5#2200,,,1,,6372-2,2,42
617,617@1,617-1@1#730,,,0,,617-1,1,76
617,617@1,617-1@1#845,,,0,,617-1,1,76
617,617@1,617-1@1#1000,,,0,,617-1,1,76
617,617@1,617-1@1#1115,,,0,,617-1,1,76
617,617@1,617-1@1#1230,,,0,,617-1,1,76
617,617@1,617-1@1#1345,,,0,,617-1,1,76
617,617@1,617-1@1#1500,,,0,,617-1,1,76
617,617@1,617-1@1#1615,,,0,,617-1,1,76
617,617@1,617-1@1#1730,,,0,,617-1,1,80
617,617@1,617-1@1#1845,,,0,,617-1,1,76
617,617@1,617-1@1#2000,,,0,,617-1,1,76
617,617@1,617-1@1#2110,,,0,,617-1,1,76
617,617@1,617-1@1#2220,,,0,,617-1,1,76
617,617@2,617-1@2#730,,,0,,617-1,1,70
617,617@2,617-1@2#845,,,0,,617-1,1,70
617,617@2,617-1@2#1000,,,0,,617-1,1,70
617,617@2,617-1@2#1115,,,0,,617-1,1,70
617,617@2,617-1@2#1230,,,0,,617-1,1,70
617,617@2,617-1@2#1345,,,0,,617-1,1,70
617,617@2,617-1@2#1500,,,0,,617-1,1,70
617,617@2,617-1@2#1615,,,0,,617-1,1,70
617,617@2,617-1@2#1730,,,0,,617-1,1,70
617,617@2,617-1@2#1845,,,0,,617-1,1,70
617,617@2,617-1@2#2000,,,0,,617-1,2,70
M52,M52@1,M52-2@1#125,,,1,,M52-2,2,24
M52,M52@1,M52-2@1#225,,,1,,M52-2,2,24
M52,M52@1,M52-2@1#325,,,1,,M52-2,2,24
M52,M52@2,M52-2@2#125,,,1,,M52-2,2,23
M52,M52@2,M52-2@2#225,,,1,,M52-2,2,23
M52,M52@2,M52-2@2#325,,,1,,M52-2,2,23
M52,M52@3,M52-2@3#125,,,1,,M52-2,2,25
M52,M52@3,M52-2@3#225,,,1,,M52-2,2,25
M52,M52@3,M52-2@3#325,,,1,,M52-2,2,25
M52,M52@5,M52-2@5#125,,,1,,M52-2,2,25
M52,M52@5,M52-2@5#225,,,1,,M52-2,2,25
M52,M52@5,M52-2@5#325,,,1,,M52-2,2,25
M52,M52@1,M52-1@1#155,,,0,,M52-1,2,25
M52,M52@1,M52-1@1#255,,,0,,M52-1,2,25
M52,M52@1,M52-1@1#355,,,0,,M52-1,2,25
M52,M52@2,M52-1@2#155,,,0,,M52-1,2,24
M52,M52@2,M52-1@2#255,,,0,,M52-1,2,24
M52,M52@2,M52-1@2#355,,,0,,M52-1,2,24
M52,M52@3,M52-1@3#155,,,0,,M52-1,2,25
M52,M52@3,M52-1@3#255,,,0,,M52-1,2,25
M52,M52@3,M52-1@3#355,,,0,,M52-1,2,25
M52,M52@5,M52-1@5#155,,,0,,M52-1,2,25
M52,M52@5,M52-1@5#255,,,0,,M52-1,2,25
M52,M52@5,M52-1@5#355,,,0,,M52-1,2,25
653,653@1,653-1@1#500,,,0,,653-1,2,70
653,653@1,653-1@1#625,,,0,,653-1,2,75
653,653@1,653-1@1#750,,,0,,653-1,2,75
653,653@1,653-1@1#920,,,0,,653-1,2,75
653,653@1,653-1@1#1210,,,0,,653-1,2,75
653,653@1,653-1@1#1520,,,0,,653-1,2,75
653,653@1,653-1@1#1650,,,0,,653-1,2,75
653,653@1,653-1@1#1820,,,0,,653-1,2,75
653,653@1,653-1@1#1950,,,0,,653-1,2,70
653,653@1,653-1@1#2230,,,0,,653-1,2,70
653,653@2,653-1@2#600,,,0,,653-1,2,70
653,653@2,653-1@2#715,,,0,,653-1,2,70
653,653@2,653-1@2#830,,,0,,653-1,2,70
653,653@2,653-1@2#1040,,,0,,653-1,2,70
653,653@2,653-1@2#1150,,,0,,653-1,2,70
653,653@2,653-1@2#1305,,,0,,653-1,2,70
653,653@2,653-1@2#1500,,,0,,653-1,2,70
653,653@2,653-1@2#1615,,,0,,653-1,2,70
653,653@2,653-1@2#1730,,,0,,653-1,2,70
653,653@2,653-1@2#1845,,,0,,653-1,2,70
653,653@2,653-1@2#2100,,,0,,653-1,2,70
653,653@2,653-1@2#2215,,,0,,653-1,2,70
A53,A53@1,A53-1@1#610,,,0,,A53-1,2,30
A53,A53@1,A53-1@1#628,,,0,,A53-1,2,30
A53,A53@1,A53-1@1#645,,,0,,A53-1,2,30
A53,A53@1,A53-1@1#702,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#719,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#736,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#753,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#811,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#831,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#851,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#911,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#931,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#951,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1011,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1031,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1051,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1111,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1131,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1151,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1211,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1231,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1251,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1311,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1331,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1351,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1411,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1431,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1451,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1511,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1531,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1551,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1611,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1631,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1649,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1707,,,0,,A53-1,2,35
A53,A53@1,A53-1@1#1725,,,0,,A53-1,2,35
A53,A53@1,A53-1@1#1743,,,0,,A53-1,2,35
A53,A53@1,A53-1@1#1801,,,0,,A53-1,2,35
A53,A53@1,A53-1@1#1819,,,0,,A53-1,2,35
A53,A53@1,A53-1@1#1837,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1855,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1915,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#1955,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#2035,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#2115,,,0,,A53-1,2,25
A53,A53@1,A53-1@1#2155,,,0,,A53-1,2,25
6531,6531@1,6531-1@1#5,,,0,,6531-1,1,70
6531,6531@1,6531-1@1#2310,,,0,,6531-1,2,70
6531,6531@2,6531-1@2#550,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#630,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#710,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#750,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#830,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#910,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#950,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1030,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1110,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1150,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1230,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1310,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1350,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1430,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1510,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1550,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1630,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1710,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1750,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1830,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1910,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#1955,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#2045,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#2135,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#2225,,,0,,6531-1,1,70
6531,6531@2,6531-1@2#2320,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#600,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#700,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#800,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#900,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1000,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1100,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1200,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1300,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1400,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1500,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1600,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1700,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1810,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#1920,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#2030,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#2130,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#2230,,,0,,6531-1,1,70
6531,6531@3,6531-1@3#2330,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#600,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#700,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#800,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#900,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1000,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1100,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1200,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1300,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1400,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1500,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1600,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1700,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1810,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#1920,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#2030,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#2130,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#2230,,,0,,6531-1,1,70
6531,6531@5,6531-1@5#2330,,,0,,6531-1,1,70
654,654@1,654-2@1#600,,,1,,654-2,1,40
654,654@1,654-2@1#640,,,1,,654-2,1,40
654,654@1,654-2@1#710,,,1,,654-2,1,55
654,654@1,654-2@1#750,,,1,,654-2,1,55
654,654@1,654-2@1#830,,,1,,654-2,1,45
654,654@1,654-2@1#915,,,1,,654-2,1,45
654,654@1,654-2@1#1055,,,1,,654-2,1,45
654,654@1,654-2@1#1235,,,1,,654-2,1,45
654,654@1,654-2@1#1420,,,1,,654-2,1,45
654,654@1,654-2@1#1520,,,1,,654-2,1,45
654,654@1,654-2@1#1620,,,1,,654-2,1,45
654,654@1,654-2@1#1720,,,1,,654-2,1,45
654,654@1,654-2@1#1820,,,1,,654-2,1,45
654,654@1,654-2@1#2000,,,1,,654-2,1,40
654,654@1,654-2@1#2140,,,1,,654-2,1,40
654,654@1,654-2@1#2240,,,1,,654-2,2,40
654,654@2,654-2@2#700,,,1,,654-2,2,40
